run_id,symptomatic_probability,mortality_probability,foi.CHN,foi.IND,foi.PAK,foi.IDN,foi.PNG,foi.KHM,foi.NPL,foi.LKA,foi.PHL,foi.BTN,foi.VNM,foi.MMR,foi.TLS,foi.PRK,foi.BGD,foi.THA,foi.LAO
145,0.002929108,0.614984949,0.174830718,0.049096956,0.051348901,0.199865448,0.165912183,0.075330289,0.184075149,0.091432706,0.180398552,0.080874582,0.128702197,0.058470038,0.11542169,0.056546281,0.16105793,0.083983062,0.101060746
146,0.004169218,0.743548275,0.084369702,0.155740204,0.170990451,0.158831666,0.357412059,0.095022617,0.162287468,0.163773673,0.169274677,0.081408764,0.137461899,0.080379283,0.31757099,0.387254053,0.163543855,0.041181124,0.019479349
147,0.00405719,0.088851791,0.423212628,0.171562571,0.177008835,0.264141962,0.328318308,0.100575656,0.167482238,0.048287782,0.170683577,0.077173537,0.243405611,0.342980183,0.204112791,0.146529361,0.16064144,0.069914185,0.102894458
148,0.007168582,0.436709969,0.082385098,0.174425254,0.069856408,0.343702154,0.440376065,0.063570163,0.141796435,0.242188001,0.187651563,0.148751433,0.09547102,0.143653642,0.23706463,0.057672806,0.158716615,0.048566206,0.062789398
149,0.002719091,0.556261187,0.34041516,0.153883686,0.057232205,0.300768623,0.355652869,0.095617808,0.06024895,0.382989849,0.070646162,0.059663425,0.079615858,0.081883093,0.323593242,0.102667638,0.139313583,0.033917912,0.084438925
150,0.006478062,0.289934469,0.285782974,0.067310484,0.158431935,0.164197809,0.372351156,0.122809849,0.140207264,0.079110236,0.201659985,0.127151222,0.0656604,0.085284954,0.204316587,0.0610312,0.162525524,0.043846357,0.04627759
151,0.00642123,0.157955605,0.085341079,0.155071763,0.147774526,0.357878581,0.300785816,0.087795734,0.059692044,0.135982152,0.236094514,0.091196731,0.064990289,0.326779259,0.160091657,0.099437896,0.157716045,0.073478949,0.030711466
152,0.002782753,0.235906547,0.078663453,0.060829562,0.115436907,0.165390812,0.390976952,0.081348092,0.159796706,0.06181142,0.053069381,0.094428308,0.083908525,0.134479399,0.3465143,0.09803158,0.162814566,0.030809248,0.095937715
153,0.005762891,0.135819675,0.341312559,0.156675614,0.158385574,0.211749074,0.216838377,0.069943404,0.062952274,0.130897906,0.232194908,0.082739351,0.058601498,0.153543812,0.386247442,0.215983677,0.091722013,0.052796294,0.123151849
154,0.004344948,0.26894734,0.151090125,0.157493051,0.272963053,0.340583535,0.219997897,0.053777685,0.16504904,0.21986678,0.195002229,0.064229541,0.143045172,0.141469802,0.142554397,0.0621645,0.092162683,0.022918514,0.039747693
155,0.004432919,0.535448071,0.035249816,0.178222219,0.131704897,0.412867134,0.225956201,0.154274678,0.16852658,0.077392628,0.184218204,0.07581831,0.095240878,0.058629833,0.2036031,0.16231059,0.09812448,0.036780027,0.076063074
156,0.00195062,0.238610931,0.367303103,0.145984264,0.062508752,0.35382097,0.244251945,0.1034453,0.078127016,0.217639305,0.189614029,0.080429562,0.036730974,0.375875674,0.330389236,0.200344121,0.170435814,0.071118478,0.087632553
157,0.005402073,0.192302463,0.19389562,0.172833146,0.04385922,0.236517712,0.364794674,0.105741015,0.061419568,0.077099008,0.041583604,0.146515242,0.076972817,0.179210067,0.187829851,0.052307948,0.165241211,0.054878246,0.090210803
158,0.008248086,0.23302466,0.330151363,0.055751503,0.060172777,0.165533749,0.168264005,0.044689307,0.152486723,0.211072804,0.213276897,0.178859316,0.099689718,0.079180107,0.328622802,0.305040034,0.093767991,0.025503107,0.118682015
159,0.013742398,0.385267221,0.352511281,0.171653411,0.060977367,0.206743298,0.326436503,0.106861327,0.152177108,0.168398222,0.066993276,0.132065415,0.095937127,0.076258499,0.323286426,0.217552178,0.162665773,0.05224575,0.056238497
160,0.00401279,0.325910817,0.060125208,0.05631309,0.365215528,0.158137119,0.227308266,0.042215642,0.082127896,0.383580187,0.16129813,0.08120226,0.113053651,0.079608583,0.424431988,0.157466081,0.164032743,0.04974303,0.064603132
161,0.007018131,0.342579418,0.0673609,0.159464839,0.17135915,0.216880436,0.367209767,0.071038224,0.078015725,0.350421825,0.225704241,0.078804874,0.130710003,0.172696242,0.31042644,0.15272336,0.102943156,0.026873779,0.104217229
162,0.004469124,0.368624739,0.091838947,0.176577361,0.044456867,0.390817258,0.397865672,0.035344331,0.132312438,0.078563156,0.213810214,0.089929854,0.046142442,0.192759193,0.223989545,0.101548636,0.198072373,0.043545005,0.079371249
163,0.00141741,0.258522546,0.069904494,0.166390957,0.03877727,0.373830452,0.210735883,0.122241321,0.132637889,0.077879853,0.179376949,0.095938977,0.10184385,0.042138474,0.389854438,0.173618547,0.144243637,0.048082036,0.051135067
164,0.002777488,0.394185086,0.073207749,0.162680842,0.088709794,0.422732136,0.383036322,0.073075635,0.080114972,0.156598092,0.239179478,0.081828286,0.072174835,0.17009486,0.38465393,0.094645482,0.187538292,0.038081918,0.080469551
165,0.004691421,0.281881039,0.175998552,0.169854628,0.060724743,0.203389691,0.164835762,0.111807785,0.131085338,0.11449062,0.04500836,0.147053544,0.184088581,0.079381232,0.40946828,0.179220615,0.10141141,0.051196773,0.078479233
166,0.002261195,0.348878995,0.071567031,0.171248233,0.124542508,0.21338175,0.198509414,0.122818157,0.078546464,0.10205368,0.159502755,0.080933132,0.146655813,0.061356958,0.370854653,0.166724087,0.158974701,0.046522254,0.109765197
167,0.003513093,0.187083965,0.221738997,0.156207921,0.092790769,0.309667706,0.245797662,0.047502955,0.062265635,0.171659997,0.065782709,0.16646356,0.0979758,0.105687001,0.164791049,0.301082057,0.14735038,0.021744774,0.107563784
168,0.003653704,0.325287,0.09581636,0.143489246,0.10211065,0.456440247,0.175230558,0.052853333,0.129249664,0.056877684,0.190119216,0.08017782,0.064140741,0.21024849,0.237984979,0.10059261,0.135692054,0.073417861,0.075288729
169,0.006093718,0.358742184,0.191219371,0.143760652,0.063507206,0.30595588,0.385921573,0.059100512,0.080931421,0.079878973,0.210874008,0.06130062,0.117369815,0.067944849,0.390815938,0.080311227,0.092226432,0.047151759,0.108834742
170,0.004055686,0.715828003,0.275592994,0.16685067,0.054431409,0.1185414,0.36685799,0.112394228,0.108669213,0.352352655,0.21312714,0.076920698,0.084697687,0.040487186,0.199537433,0.085988942,0.168337858,0.036440425,0.257416211
171,0.002996296,0.43383596,0.352648247,0.062031674,0.116102537,0.397071331,0.177298297,0.012287074,0.081267728,0.151486467,0.166317387,0.108959203,0.117640192,0.32932963,0.233035302,0.103249355,0.088900905,0.08258282,0.13417888
172,0.004808457,0.583591829,0.203928704,0.135342921,0.178737438,0.273436421,0.318776676,0.03189923,0.062969024,0.168951337,0.16674437,0.06124486,0.126405532,0.091894335,0.149234035,0.211633286,0.182396848,0.026762812,0.088742023
173,0.004887901,0.657701425,0.194673388,0.156237315,0.063068017,0.364499138,0.36924243,0.117781419,0.0605723,0.175529806,0.235562502,0.130945759,0.066690693,0.043759428,0.177843069,0.190302321,0.158457496,0.02590302,0.076669283
174,0.006842963,0.087469915,0.208027323,0.062088234,0.060570855,0.19393192,0.415021333,0.010594827,0.135286359,0.038121896,0.177402013,0.128113086,0.108434746,0.178143864,0.149328996,0.046673335,0.193858611,0.037046387,0.06859981
175,0.005779573,0.291443371,0.080333392,0.174482459,0.080962926,0.280245921,0.2820635,0.037660152,0.078546705,0.079468597,0.168296691,0.080323458,0.085520545,0.06470626,0.152629311,0.171823048,0.094943991,0.057042304,0.168888894
176,0.010476868,0.304033327,0.173219154,0.183214439,0.156833526,0.335283079,0.348580704,0.090320148,0.106512762,0.185402162,0.044794806,0.133335971,0.223086446,0.346092278,0.182246534,0.247800884,0.171328931,0.052857437,0.091175616
177,0.004084905,0.193075859,0.08419182,0.165586038,0.062358202,0.302001705,0.154718936,0.05409021,0.075396569,0.168508814,0.164359361,0.129659985,0.072754037,0.100422095,0.32771803,0.067273181,0.147050728,0.034375042,0.074555949
178,0.003552473,0.43501548,0.171329795,0.150035795,0.048744989,0.233365681,0.38501225,0.109526181,0.080318878,0.153413877,0.03612819,0.193763777,0.132996215,0.162044843,0.369611896,0.299911491,0.153104699,0.032225064,0.059449983
179,0.003043939,0.376174229,0.203769041,0.16968379,0.213457103,0.265973792,0.179618549,0.071247382,0.130480559,0.058358903,0.03188585,0.097637751,0.104328752,0.05969781,0.283210982,0.361554431,0.172401014,0.036143027,0.051521267
180,0.002181107,0.631060798,0.085844934,0.066232694,0.061138723,0.389168759,0.362527322,0.036062065,0.132013936,0.046506094,0.037414037,0.102973851,0.144562859,0.055922998,0.180050344,0.16768027,0.143244585,0.039559001,0.041108522
181,0.006379865,0.151950408,0.086075745,0.156045388,0.161264973,0.175312698,0.395405355,0.040595564,0.060873932,0.269355671,0.222553488,0.131139104,0.158704544,0.010013715,0.440769922,0.185593673,0.142059617,0.053599076,0.105815885
182,0.002090944,0.315522967,0.42872907,0.161242311,0.146845065,0.381754674,0.372776949,0.109040317,0.078407145,0.063870684,0.184826818,0.128946239,0.095053561,0.200113125,0.372570535,0.094453704,0.167760879,0.086263599,0.058241267
183,0.001712512,0.317581086,0.349896455,0.157865991,0.077152117,0.158804567,0.188742296,0.041733979,0.059220279,0.398148763,0.162628569,0.133763323,0.08816202,0.219077995,0.391224719,0.181998103,0.097170834,0.040634117,0.121410974
184,0.005006653,0.308647582,0.296185695,0.17463147,0.354038095,0.325258292,0.282967554,0.052835438,0.178598588,0.10509081,0.236415074,0.075508776,0.07246943,0.047960786,0.346350035,0.100096988,0.139152135,0.036852753,0.057405307
185,0.002904272,0.506414309,0.221598319,0.058359831,0.082455159,0.299827005,0.321743755,0.113289826,0.079627728,0.07999218,0.157381654,0.131557364,0.057994151,0.093640242,0.178008326,0.159508191,0.167839168,0.06017326,0.185994268
186,0.003599055,0.435410369,0.068157269,0.157970057,0.055069832,0.308680694,0.143049433,0.110309802,0.171439516,0.123054737,0.053496055,0.132261101,0.088543946,0.168684503,0.388229874,0.168076579,0.095060216,0.036745856,0.070954522
187,0.004802347,0.439173393,0.081217812,0.177699863,0.101963006,0.195789554,0.171432389,0.080409382,0.129313119,0.138256057,0.199800416,0.075636322,0.144474791,0.050742419,0.420166527,0.195903991,0.188152004,0.021824954,0.053545682
188,0.003296014,0.387025911,0.19691133,0.058562935,0.106843124,0.381845008,0.30776181,0.123548796,0.082181285,0.143115066,0.255318504,0.078085718,0.113221218,0.161305576,0.366568091,0.040460745,0.087572962,0.026973588,0.118435101
189,0.003803108,0.210273118,0.12336811,0.149440451,0.065784177,0.160556635,0.380913381,0.065023457,0.161794916,0.118524751,0.173382768,0.08010336,0.067450139,0.195747709,0.368172755,0.05353501,0.171378854,0.020101761,0.072383337
190,0.003112603,0.306621322,0.212758565,0.150163098,0.062570493,0.266040466,0.222206174,0.056727301,0.140173063,0.053241429,0.215934927,0.143591313,0.112333818,0.056743398,0.359796844,0.124027578,0.132381142,0.0507949,0.10668543
191,0.002412606,0.223836487,0.198704479,0.056829501,0.063751673,0.160068848,0.316353161,0.089135966,0.128955322,0.11604501,0.056320203,0.090305768,0.132502523,0.232862508,0.359296611,0.224505717,0.14537243,0.064299894,0.093455974
192,0.00312375,0.232157832,0.026413208,0.052724964,0.357133624,0.231657426,0.455374688,0.101601218,0.135790471,0.111376905,0.054001678,0.076358833,0.077503684,0.044452226,0.181921352,0.107856288,0.078002481,0.048928418,0.040269413
193,0.002879231,0.43886988,0.083224427,0.17152775,0.096818645,0.231618018,0.3419987,0.128602248,0.100096885,0.232561239,0.200709937,0.06329202,0.071564016,0.413645966,0.37861432,0.130449338,0.141523526,0.044784178,0.136064402
194,0.004940977,0.186168902,0.071562536,0.174732099,0.079363338,0.147267772,0.361175286,0.099353016,0.082860166,0.183402729,0.057178429,0.077668663,0.079522751,0.112935581,0.384154544,0.388952377,0.178782019,0.056302091,0.04223777
195,0.015419066,0.337748009,0.091465048,0.066612642,0.056565949,0.339300551,0.167166684,0.097356726,0.078825726,0.072572146,0.050318681,0.076215774,0.109565368,0.173048548,0.384921289,0.048505712,0.099222548,0.067999197,0.100976707
196,0.003455866,0.144681066,0.094433894,0.168385254,0.378918273,0.213888869,0.383905349,0.105916061,0.07843865,0.120943138,0.189946833,0.080699025,0.065304903,0.036503653,0.382233341,0.35675237,0.162428712,0.022730347,0.061567096
197,0.004056661,0.366217882,0.31606397,0.061714605,0.178068691,0.37649619,0.143469949,0.044032469,0.079793173,0.179138394,0.049181821,0.135593228,0.112529481,0.111318645,0.1726816,0.214099511,0.192857719,0.043934923,0.137358238
198,0.003200639,0.41608089,0.306711436,0.163208906,0.196358879,0.314443656,0.433286161,0.099413422,0.1809085,0.376275429,0.175211374,0.08062276,0.085027891,0.167842132,0.172687345,0.083406538,0.182761788,0.038697141,0.142839697
199,0.001803229,0.468675668,0.189501944,0.172697485,0.130769025,0.422130326,0.187817979,0.128870395,0.081027174,0.174091101,0.046444031,0.133489095,0.122167872,0.145774727,0.356566486,0.05139996,0.167373793,0.046608273,0.050755947
200,0.001415191,0.714143093,0.098859522,0.060566969,0.146170801,0.290248875,0.189618542,0.101192539,0.141790978,0.151105776,0.18927848,0.132984262,0.112866583,0.079417383,0.188212927,0.28255048,0.099878729,0.059110165,0.100338363
1,0.002483176,0.110608292,0.104556322,0.164245203,0.134960002,0.2036031,0.448593806,0.033803953,0.130806689,0.273943048,0.149328092,0.137902292,0.059716671,0.356565421,0.374237323,0.353544722,0.15503475,0.018414221,0.13692243
2,0.004214382,0.342657991,0.186168598,0.062041923,0.039481186,0.257683902,0.339747089,0.1247514,0.088562508,0.051657989,0.151164997,0.086742554,0.062796613,0.093083763,0.18573904,0.096147426,0.086059725,0.052651379,0.054417695
3,0.002154785,0.510219983,0.139116899,0.151742426,0.164554715,0.271288624,0.373429103,0.122836168,0.135216517,0.124008598,0.049035549,0.06078588,0.120883615,0.326830143,0.283493071,0.053956927,0.091423828,0.065016969,0.139817224
4,0.001689598,0.515353152,0.103510223,0.157963441,0.30666667,0.125125183,0.130285955,0.013812508,0.079508357,0.3030949,0.042603812,0.062223055,0.101814132,0.170642377,0.219873271,0.162124789,0.112143189,0.051267378,0.080902913
5,0.003000064,0.166650382,0.218152319,0.152453179,0.162995347,0.440509838,0.390941455,0.058597481,0.097642118,0.092135199,0.231752754,0.095057339,0.117603195,0.023983123,0.436656679,0.324958213,0.211946647,0.02643384,0.262273098
6,0.001641393,0.590985692,0.209045527,0.070477933,0.159495788,0.159271297,0.388648037,0.115926587,0.130781429,0.19201004,0.045003729,0.060016259,0.081042122,0.074818372,0.417967718,0.155827093,0.100137587,0.043996577,0.111884821
7,0.003128275,0.19673503,0.209693196,0.160907773,0.070706025,0.403109176,0.210009568,0.08175034,0.141803682,0.159067682,0.056288268,0.158782587,0.099383624,0.061884708,0.344399895,0.171131925,0.099814231,0.015496272,0.084116754
8,0.009796347,0.685568557,0.304614148,0.061799857,0.235495645,0.308381531,0.33649748,0.0914093,0.073396779,0.349151237,0.049029025,0.200035402,0.065889983,0.108084695,0.211406278,0.116194209,0.09717797,0.029676651,0.257156617
9,0.003646579,0.771274872,0.23827288,0.152756046,0.098933766,0.108857446,0.283210982,0.077694604,0.068230976,0.036399452,0.050366414,0.156855084,0.272823785,0.061287806,0.106927074,0.054179065,0.147315828,0.049219107,0.052515354
10,0.003257057,0.695384778,0.205129128,0.059651159,0.433710659,0.313106666,0.156814602,0.071043104,0.06364273,0.194257628,0.159533318,0.195694355,0.095882362,0.222567342,0.375287421,0.097050924,0.098893005,0.056265539,0.099606017
11,0.001935688,0.287995225,0.315866742,0.061543085,0.357204902,0.351863687,0.155720396,0.118428412,0.169555291,0.076710667,0.219561257,0.13597365,0.071898806,0.270744187,0.270394621,0.229726032,0.164582314,0.098899195,0.078089561
12,0.002119452,0.117755412,0.024589683,0.156369823,0.10534352,0.237095768,0.138433289,0.091686387,0.133390178,0.053926601,0.057263054,0.094034164,0.088057727,0.040480851,0.307394511,0.250471845,0.138999528,0.044059397,0.096798296
13,0.003239838,0.1854343,0.095270873,0.178810374,0.121706296,0.216971888,0.156484099,0.124985632,0.137110314,0.071351356,0.1623561,0.130831951,0.169658426,0.073890196,0.376454025,0.101967394,0.092264535,0.021951861,0.298761167
14,0.002805051,0.390953832,0.195335251,0.179126439,0.188189791,0.275439787,0.18799515,0.120499969,0.133515585,0.181358562,0.188251211,0.179611207,0.152827556,0.0678969,0.376113339,0.086294217,0.145996579,0.028460649,0.055076666
15,0.003260648,0.568661671,0.227603775,0.14997751,0.099103346,0.20790266,0.307485849,0.049582624,0.179769696,0.15833518,0.230926855,0.101077119,0.039355287,0.099330362,0.374833442,0.408673015,0.164095253,0.035240516,0.04717394
16,0.011272949,0.041154965,0.209602849,0.070458335,0.132143877,0.37707205,0.160109954,0.145180189,0.07788342,0.152637865,0.191599247,0.079527837,0.166799691,0.131450203,0.308906225,0.067145101,0.107268631,0.035158168,0.117396249
17,0.004528284,0.437851259,0.208054896,0.05895119,0.217508528,0.27618331,0.204614235,0.069308078,0.153733524,0.305525831,0.055020626,0.078742758,0.189019872,0.099418878,0.44196386,0.079002095,0.153670218,0.055853175,0.059924483
18,0.002585307,0.149309271,0.090582717,0.176763066,0.327103529,0.345483034,0.417636854,0.130726603,0.058048494,0.13067799,0.036225111,0.060813177,0.078720226,0.139517962,0.36685799,0.179184858,0.103376191,0.084388259,0.056243685
19,0.003334781,0.279170738,0.199412564,0.175600416,0.152069625,0.121173295,0.359236794,0.107032204,0.17221206,0.388260756,0.168057234,0.139059658,0.058566428,0.102596452,0.222634766,0.214193125,0.092549779,0.032090438,0.139052728
20,0.009238473,0.567965974,0.173650916,0.168882701,0.059928222,0.169884709,0.244987136,0.139869919,0.060910647,0.059136091,0.185800589,0.150529594,0.32101731,0.198772345,0.137921979,0.1969423,0.136293949,0.05448857,0.066968827
21,0.002063561,0.088110298,0.141592863,0.061819344,0.162112078,0.410046182,0.231575658,0.098894847,0.129925232,0.064587528,0.045705384,0.061287299,0.08179595,0.17594757,0.16829634,0.252632418,0.158855651,0.048900946,0.065475375
22,0.002645177,0.665039118,0.385505878,0.158732187,0.339564972,0.417009644,0.224851188,0.124989212,0.150652341,0.246606294,0.22281051,0.128857275,0.073955441,0.313132104,0.178932203,0.171131248,0.235040183,0.067300827,0.07972947
